adr_id,adr_name,GeneSymbol
C0019209,Hepatomegaly,MBOAT2
C0019209,Hepatomegaly,MET
C0019209,Hepatomegaly,MIR192
C0019209,Hepatomegaly,MLC1
C0019209,Hepatomegaly,MTOR
C0019209,Hepatomegaly,MYO1B
C0019209,Hepatomegaly,NFE2L2
C0019209,Hepatomegaly,NOS2
C0019209,Hepatomegaly,NOS3
C0019209,Hepatomegaly,NR1H2
C0019209,Hepatomegaly,NR1H4
C0019209,Hepatomegaly,NR1I2
C0019209,Hepatomegaly,NR1I3
C0019209,Hepatomegaly,NR5A2
C0019209,Hepatomegaly,PEPD
C0019209,Hepatomegaly,PPARA
C0019209,Hepatomegaly,PRSS35
C0019209,Hepatomegaly,RELA
C0019209,Hepatomegaly,RGD1565959
C0019209,Hepatomegaly,SBSPON
C0019209,Hepatomegaly,SESN2
C0019209,Hepatomegaly,SLC29A3
C0019209,Hepatomegaly,STAC3
C0019209,Hepatomegaly,TGFB1
C0019209,Hepatomegaly,TRIM37
C0019212,Hepatorenal syndrome,EDN1
C0019212,Hepatorenal syndrome,HMOX1
C0019348,Herpes simplex,NECTIN1
C0019348,Herpes simplex,NECTIN2
C0019572,Hirsutism,POMC
C0019618,Histiocytosis,SLC29A3
C0020224,Polyhydramnios,IGF2
C0020255,Hydrocephalus,CCDC88C
C0020255,Hydrocephalus,CCND2
C0020255,Hydrocephalus,CRPPA
C0020255,Hydrocephalus,HYDIN
C0020255,Hydrocephalus,IFT122
C0020255,Hydrocephalus,SIN3A
C0020255,Hydrocephalus,THAS
C0020255,Hydrocephalus,TXN
C0020295,Hydronephrosis,EGR1
C0020295,Hydronephrosis,IDH2
C0020295,Hydronephrosis,PTGER1
C0020295,Hydronephrosis,PTGES
C0020295,Hydronephrosis,PTGS2
C0020438,Hypercalciuria,CYP24A1
C0020438,Hypercalciuria,POMC
C0020438,Hypercalciuria,PTH
C0020438,Hypercalciuria,SLC34A1
C0020440,Hypercapnia,NPPA
C0020440,Hypercapnia,PDYN
C0020459,Hyperinsulinism,CCL2
C0020459,Hyperinsulinism,CD163
C0020459,Hyperinsulinism,CD40
C0020459,Hyperinsulinism,CD68
C0020459,Hyperinsulinism,COL3A1
C0020459,Hyperinsulinism,FANCA
C0020459,Hyperinsulinism,FANCC
C0020459,Hyperinsulinism,FBN1
C0020459,Hyperinsulinism,FCGR3B
C0020459,Hyperinsulinism,GCG
C0020459,Hyperinsulinism,GLUD1
C0020459,Hyperinsulinism,GPX1
C0020459,Hyperinsulinism,HMOX1
C0020459,Hyperinsulinism,INS
C0020459,Hyperinsulinism,INSR
C0020459,Hyperinsulinism,IRS1
C0020459,Hyperinsulinism,ITGAM
C0020459,Hyperinsulinism,LEP
C0020459,Hyperinsulinism,LEPR
C0020459,Hyperinsulinism,MC4R
C0020459,Hyperinsulinism,MRC1
C0020459,Hyperinsulinism,NEIL1
C0020459,Hyperinsulinism,NOS3
C0020459,Hyperinsulinism,PTPN1
C0020459,Hyperinsulinism,TNF
C0020459,Hyperinsulinism,TSC22D3
C0020502,Hyperparathyroidism,CASR
C0020502,Hyperparathyroidism,CCND1
C0020502,Hyperparathyroidism,PTH1R
C0020503,Hyperparathyroidism secondary,ACP5
C0020503,Hyperparathyroidism secondary,ALPL
C0020503,Hyperparathyroidism secondary,CRP
C0020503,Hyperparathyroidism secondary,IL6
C0020503,Hyperparathyroidism secondary,PTH
C0020505,Hyperphagia,HCRT
C0020505,Hyperphagia,LEP
C0020505,Hyperphagia,LEPR
C0020505,Hyperphagia,MC4R
C0020505,Hyperphagia,NTRK2
C0020505,Hyperphagia,VGF
C0020507,Hyperplasia,A
C0020507,Hyperplasia,AKT1
C0020507,Hyperplasia,BRD4
C0020507,Hyperplasia,CCND1
C0020507,Hyperplasia,COL2A1
C0020507,Hyperplasia,GLP1R
C0020507,Hyperplasia,HIF1A
C0020507,Hyperplasia,HMOX1
C0020507,Hyperplasia,HSPB1
C0020507,Hyperplasia,IL13
C0020507,Hyperplasia,IL9
C0020507,Hyperplasia,KCNK1
C0020507,Hyperplasia,KDM1A
C0020507,Hyperplasia,LDLR
C0020507,Hyperplasia,LEP
C0020507,Hyperplasia,MAPK6
C0020507,Hyperplasia,MAT1A
C0020507,Hyperplasia,MIR340
C0020507,Hyperplasia,MMP9
C0020507,Hyperplasia,MYCN
C0020507,Hyperplasia,NFE2L2
C0020507,Hyperplasia,OGG1
C0020507,Hyperplasia,OVAL
C0020507,Hyperplasia,PIK3CA
C0020507,Hyperplasia,PRG4
C0020507,Hyperplasia,PTGS2
C0020507,Hyperplasia,RLN3
C0020507,Hyperplasia,TCF7L2
C0020507,Hyperplasia,TGFB1
C0020507,Hyperplasia,TRPV3
C0020507,Hyperplasia,ZFP36
C0020517,Hypersensitivity,ABCF1
C0020517,Hypersensitivity,ALB
C0020517,Hypersensitivity,CASP1
C0020517,Hypersensitivity,CCL11
C0020517,Hypersensitivity,CCL12
C0020517,Hypersensitivity,CCL17
C0020517,Hypersensitivity,CCL19
C0020517,Hypersensitivity,CCL2
C0020517,Hypersensitivity,CCL20
C0020517,Hypersensitivity,CCL24
C0020517,Hypersensitivity,CCL3
C0020517,Hypersensitivity,CCL4
C0020517,Hypersensitivity,CCL7
C0020517,Hypersensitivity,CCL8
C0020517,Hypersensitivity,CCL9
C0020517,Hypersensitivity,CCR1
C0020517,Hypersensitivity,CCR2
C0020517,Hypersensitivity,CCR6
C0020517,Hypersensitivity,CCR9
C0020517,Hypersensitivity,CD274
C0020517,Hypersensitivity,CD40LG
C0020517,Hypersensitivity,CLEC4A
C0020517,Hypersensitivity,COMMD1
C0020517,Hypersensitivity,CX3CL1
C0020517,Hypersensitivity,CXCL1
C0020517,Hypersensitivity,CXCL15
C0020517,Hypersensitivity,CXCL5
C0020517,Hypersensitivity,CXCL9
C0020517,Hypersensitivity,CXCR2
C0020517,Hypersensitivity,CXCR3
C0020517,Hypersensitivity,CYP1A1
C0020517,Hypersensitivity,DSG1
C0020517,Hypersensitivity,FOXP3
C0020517,Hypersensitivity,HLA-B
C0020517,Hypersensitivity,HLA-DQA1
C0020517,Hypersensitivity,HLA-DQB1
C0020517,Hypersensitivity,HLA-DRB1
C0020517,Hypersensitivity,HLA-DRB4
C0020517,Hypersensitivity,HLA-DRB5
C0020517,Hypersensitivity,HP
C0020517,Hypersensitivity,IFNG
C0020517,Hypersensitivity,IL13
C0020517,Hypersensitivity,IL16
C0020517,Hypersensitivity,IL17A
C0020517,Hypersensitivity,IL18
C0020517,Hypersensitivity,IL1B
C0020517,Hypersensitivity,IL1R1
C0020517,Hypersensitivity,IL1R2
C0020517,Hypersensitivity,IL2RB
C0020517,Hypersensitivity,IL4
C0020517,Hypersensitivity,IL5RA
C0020517,Hypersensitivity,IL6
C0020517,Hypersensitivity,IL6ST
C0020517,Hypersensitivity,ITGB2
C0020517,Hypersensitivity,KNG1
C0020517,Hypersensitivity,MAP2K6
C0020517,Hypersensitivity,MTHFR
C0020517,Hypersensitivity,MYLK
C0020517,Hypersensitivity,OVAL
C0020517,Hypersensitivity,PF4
C0020517,Hypersensitivity,PPBP
C0020517,Hypersensitivity,SELP
C0020517,Hypersensitivity,SPP1
C0020517,Hypersensitivity,TAC1
C0020517,Hypersensitivity,TGFB1
C0020517,Hypersensitivity,TNF
C0020517,Hypersensitivity,TNFRSF1A
C0020517,Hypersensitivity,TNFRSF1B
C0020517,Hypersensitivity,TSLP
C0020532,Hypersplenism,FAS
C0020538,Hypertension,ABCC1
C0020538,Hypertension,ACE
C0020538,Hypertension,ACE2
C0020538,Hypertension,ADCY5
C0020538,Hypertension,ADD1
C0020538,Hypertension,ADIPOQ
C0020538,Hypertension,ADRA2A
C0020538,Hypertension,ADRB1
C0020538,Hypertension,AGER
C0020538,Hypertension,AGT
C0020538,Hypertension,AGTR1
C0020538,Hypertension,AGTR1B
C0020538,Hypertension,AGTR2
C0020538,Hypertension,AHR
C0020538,Hypertension,AIF1
C0020538,Hypertension,ALAD
C0020538,Hypertension,ALB
C0020538,Hypertension,ALOX15
C0020538,Hypertension,ANXA1
C0020538,Hypertension,AOC1
C0020538,Hypertension,AOC3
C0020538,Hypertension,APOA1
C0020538,Hypertension,APOE
C0020538,Hypertension,AQP1
C0020538,Hypertension,AR
C0020538,Hypertension,ATOX1
C0020538,Hypertension,ATP1A1
C0020538,Hypertension,ATP1A2
C0020538,Hypertension,ATP2B1
C0020538,Hypertension,ATP2B3
C0020538,Hypertension,AVP
C0020538,Hypertension,BCL2
C0020538,Hypertension,BDKRB2
C0020538,Hypertension,CACNA1C
C0020538,Hypertension,CACNA2D1
C0020538,Hypertension,CALCA
C0020538,Hypertension,CAT
C0020538,Hypertension,CAV1
C0020538,Hypertension,CBS
C0020538,Hypertension,CCL2
C0020538,Hypertension,CCN2
C0020538,Hypertension,CD36
C0020538,Hypertension,CELA2A
C0020538,Hypertension,CETP
C0020538,Hypertension,CLCNKA
C0020538,Hypertension,CMA1
C0020538,Hypertension,COL1A1
C0020538,Hypertension,COL3A1
C0020538,Hypertension,CRHR2
C0020538,Hypertension,CRP
C0020538,Hypertension,CXCL2
C0020538,Hypertension,CXCR2
C0020538,Hypertension,CYBA
C0020538,Hypertension,CYBB
C0020538,Hypertension,CYP1A1
C0020538,Hypertension,CYP4A10
C0020538,Hypertension,CYP4F2
C0020538,Hypertension,DRD2
C0020538,Hypertension,DUSP5
C0020538,Hypertension,ECE1
C0020538,Hypertension,EDN1
C0020538,Hypertension,EDN3
C0020538,Hypertension,EDNRA
C0020538,Hypertension,ELN
C0020538,Hypertension,EPO
C0020538,Hypertension,ERAP1
C0020538,Hypertension,F11
C0020538,Hypertension,F12
C0020538,Hypertension,FGF21
C0020538,Hypertension,FN1
C0020538,Hypertension,FNDC5
C0020538,Hypertension,FOS
C0020538,Hypertension,FXYD2
C0020538,Hypertension,GAD1
C0020538,Hypertension,GAL
C0020538,Hypertension,GCG
C0020538,Hypertension,GCH1
C0020538,Hypertension,GCLC
C0020538,Hypertension,GJA1
C0020538,Hypertension,GJA4
C0020538,Hypertension,GJA5
C0020538,Hypertension,GJC1
C0020538,Hypertension,GLP1R
C0020538,Hypertension,GNAS
C0020538,Hypertension,GNB3
C0020538,Hypertension,GNRH1
C0020538,Hypertension,GP1BA
C0020538,Hypertension,GPX1
C0020538,Hypertension,GRK2
C0020538,Hypertension,GSK3B
C0020538,Hypertension,GSTA5
C0020538,Hypertension,GSTP1
C0020538,Hypertension,GSTT1
C0020538,Hypertension,GSTT2
C0020538,Hypertension,GUCY1A1
C0020538,Hypertension,HIF1A
C0020538,Hypertension,HMGB1
C0020538,Hypertension,HMOX1
C0020538,Hypertension,HP
C0020538,Hypertension,HRH2
C0020538,Hypertension,HRH3
C0020538,Hypertension,HSD11B1
C0020538,Hypertension,HSD11B2
C0020538,Hypertension,HTR2B
C0020538,Hypertension,ICAM1
C0020538,Hypertension,IER3
C0020538,Hypertension,IGF1
C0020538,Hypertension,IKBKB
C0020538,Hypertension,IL1B
C0020538,Hypertension,IL6
C0020538,Hypertension,INPPL1
C0020538,Hypertension,INS
C0020538,Hypertension,INS2
C0020538,Hypertension,ITM2B
C0020538,Hypertension,JUN
C0020538,Hypertension,KCNJ1
C0020538,Hypertension,KCNMB1
C0020538,Hypertension,KLK1
C0020538,Hypertension,KNG1
C0020538,Hypertension,LEP
C0020538,Hypertension,LEPR
C0020538,Hypertension,LHB
C0020538,Hypertension,LPL
C0020538,Hypertension,LTF
C0020538,Hypertension,MC2R
C0020538,Hypertension,MCPT1
C0020538,Hypertension,MDH1
C0020538,Hypertension,MMP2
C0020538,Hypertension,MMP9
C0020538,Hypertension,MOXD2
C0020538,Hypertension,MTOR
C0020538,Hypertension,MYD88
C0020538,Hypertension,MYH7
C0020538,Hypertension,NCF1
C0020538,Hypertension,NEDD4L
C0020538,Hypertension,NFE2L2
C0020538,Hypertension,NHERF2
C0020538,Hypertension,NOS2
C0020538,Hypertension,NOS3
C0020538,Hypertension,NOX4
C0020538,Hypertension,NPPA
C0020538,Hypertension,NPPB
C0020538,Hypertension,NPR1
C0020538,Hypertension,NPTN
C0020538,Hypertension,NR3C1
C0020538,Hypertension,OLR1
C0020538,Hypertension,ORAI1
C0020538,Hypertension,OXSR1
C0020538,Hypertension,OXT
C0020538,Hypertension,PLAT
C0020538,Hypertension,PLG
C0020538,Hypertension,POMC
C0020538,Hypertension,PPARA
C0020538,Hypertension,PPARG
C0020538,Hypertension,PPBP
C0020538,Hypertension,PRKCD
C0020538,Hypertension,PROC
C0020538,Hypertension,PTEN
C0020538,Hypertension,PTGS2
C0020538,Hypertension,PTH
C0020538,Hypertension,PTPN1
C0020538,Hypertension,RALBP1
C0020538,Hypertension,REG3G
C0020538,Hypertension,RELA
C0020538,Hypertension,REN
C0020538,Hypertension,REN2
C0020538,Hypertension,RGS2
C0020538,Hypertension,RGS5
C0020538,Hypertension,RPS6KB1
C0020538,Hypertension,SCNN1A
C0020538,Hypertension,SCNN1B
C0020538,Hypertension,SCNN1G
C0020538,Hypertension,SELP
C0020538,Hypertension,SERPINE1
C0020538,Hypertension,SLC12A2
C0020538,Hypertension,SLC12A3
C0020538,Hypertension,SLC6A18
C0020538,Hypertension,SLC6A2
C0020538,Hypertension,SOD1
C0020538,Hypertension,SOD2
C0020538,Hypertension,SOD3
C0020538,Hypertension,STIM1
C0020538,Hypertension,STK11
C0020538,Hypertension,STK39
C0020538,Hypertension,TACR1
C0020538,Hypertension,TGFB1
C0020538,Hypertension,TGM2
C0020538,Hypertension,TH
C0020538,Hypertension,TIMP1
C0020538,Hypertension,TLR3
C0020538,Hypertension,TLR4
C0020538,Hypertension,TNF
C0020538,Hypertension,TP53
C0020538,Hypertension,TPM1
C0020538,Hypertension,TRH
C0020538,Hypertension,TRPC3
C0020538,Hypertension,TRPC5
C0020538,Hypertension,UCN
C0020538,Hypertension,UCP2
C0020538,Hypertension,UMOD
C0020538,Hypertension,UTS2
C0020538,Hypertension,VAV3
C0020538,Hypertension,VCAM1
C0020538,Hypertension,VDR
C0020538,Hypertension,VWF
C0020538,Hypertension,WNK1
C0020538,Hypertension,WNK4
C0020550,Hyperthyroidism,AQP1
C0020550,Hyperthyroidism,CARTPT
C0020550,Hyperthyroidism,CAT
C0020550,Hyperthyroidism,GPX1
C0020550,Hyperthyroidism,GSR
C0020550,Hyperthyroidism,PON1
C0020550,Hyperthyroidism,SOD1
C0020550,Hyperthyroidism,SOD2
C0020550,Hyperthyroidism,TSHR
C0020555,Hypertrichosis,SLC29A3
C0020564,Hypertrophy,AGER
C0020564,Hypertrophy,AGT
C0020564,Hypertrophy,AHR
C0020564,Hypertrophy,ANGPT1
C0020564,Hypertrophy,ATP6
C0020564,Hypertrophy,CDKN1A
C0020564,Hypertrophy,COX1
C0020564,Hypertrophy,CREM
C0020564,Hypertrophy,CSF3
C0020564,Hypertrophy,EDN1
C0020564,Hypertrophy,F2
C0020564,Hypertrophy,IGF2R
C0020564,Hypertrophy,MAPK1
C0020564,Hypertrophy,MAPK3
C0020564,Hypertrophy,NPY
C0020564,Hypertrophy,PTEN
C0020564,Hypertrophy,RLN1
C0020564,Hypertrophy,SIRT1
C0020564,Hypertrophy,TRPC6
C0020578,Hyperventilation,AHR
C0020578,Hyperventilation,VAV3
C0020619,Hypogonadism,CGB3
C0020619,Hypogonadism,CYP17A1
C0020619,Hypogonadism,CYP19A1
C0020619,Hypogonadism,FSHB
C0020619,Hypogonadism,GNRH1
C0020619,Hypogonadism,GNRHR
C0020619,Hypogonadism,LEP
C0020619,Hypogonadism,LEPR
C0020619,Hypogonadism,LHB
C0020619,Hypogonadism,NR0B1
C0020619,Hypogonadism,POLD1
C0020619,Hypogonadism,PRL
C0020619,Hypogonadism,SLC29A3
C0020619,Hypogonadism,TAC3
C0020619,Hypogonadism,TACR3
C0020626,Hypoparathyroidism,CASR
C0020635,Hypopituitarism,CYP17A1
C0020635,Hypopituitarism,CYP19A1
C0020635,Hypopituitarism,PRL
C0020649,Hypotension,ACE
C0020649,Hypotension,ADORA1
C0020649,Hypotension,ADORA2A
C0020649,Hypotension,ADRA1B
C0020649,Hypotension,ADRA2A
C0020649,Hypotension,AGT
C0020649,Hypotension,ALB
C0020649,Hypotension,APLN
C0020649,Hypotension,AVP
C0020649,Hypotension,BDKRB2
C0020649,Hypotension,CAT
C0020649,Hypotension,CNR1
C0020649,Hypotension,CRH
C0020649,Hypotension,CTF1
C0020649,Hypotension,DRD1
C0020649,Hypotension,DRD2
C0020649,Hypotension,EDN1
C0020649,Hypotension,EDN2
C0020649,Hypotension,EDN3
C0020649,Hypotension,FGF1
C0020649,Hypotension,GCG
C0020649,Hypotension,GRIA1
C0020649,Hypotension,GRIN2B
C0020649,Hypotension,HRH1
C0020649,Hypotension,HTR1B
C0020649,Hypotension,HTR1D
C0020649,Hypotension,IFNG
C0020649,Hypotension,IL1A
C0020649,Hypotension,IL1B
C0020649,Hypotension,IL2
C0020649,Hypotension,IL6
C0020649,Hypotension,INS
C0020649,Hypotension,KNG1
C0020649,Hypotension,LTF
C0020649,Hypotension,MAOA
C0020649,Hypotension,MAOB
C0020649,Hypotension,NISCH
C0020649,Hypotension,NPPA
C0020649,Hypotension,NPPB
C0020649,Hypotension,OXT
C0020649,Hypotension,PDYN
C0020649,Hypotension,PLAT
C0020649,Hypotension,PLAU
C0020649,Hypotension,PNOC
C0020649,Hypotension,POMC
C0020649,Hypotension,PRL
C0020649,Hypotension,REN
C0020649,Hypotension,SCNN1G
C0020649,Hypotension,SLC9A3
C0020649,Hypotension,SOD1
C0020649,Hypotension,TAC1
C0020649,Hypotension,TNF
C0020649,Hypotension,UCN
C0020649,Hypotension,VIP
C0020676,Hypothyroidism,SLC16A2
C0020676,Hypothyroidism,SLC30A10
C0020676,Hypothyroidism,TRHR
C0020676,Hypothyroidism,TSHB
C0020678,Hypotrichosis,KRT71
C0020678,Hypotrichosis,KRT74
C0020678,Hypotrichosis,LIPH
C0020678,Hypotrichosis,LPAR6
C0020678,Hypotrichosis,RPL21
C0020678,Hypotrichosis,SNRPE
C0020757,Ichthyosis,GJB2
C0020757,Ichthyosis,PNPLA1
C0020757,Ichthyosis,SUPV3L1
C0021308,Infarction,CSF3
C0021308,Infarction,PRL
C0021359,Infertility,ADR-1
C0021359,Infertility,AVR-15
C0021359,Infertility,C02B4.3
C0021359,Infertility,C17G10.7
C0021359,Infertility,C35E7.9
C0021359,Infertility,CHC-1
C0021359,Infertility,CIDS-2
C0021359,Infertility,CLEC-137
C0021359,Infertility,CNC-8
C0021359,Infertility,CTL-1
C0021359,Infertility,CTL-2
C0021359,Infertility,CYN-8
C0021359,Infertility,EHMT2
C0021359,Infertility,F02C9.2
C0021359,Infertility,F08F1.4
C0021359,Infertility,F13H8.2
C0021359,Infertility,F32D8.8
C0021359,Infertility,F38H4.3
C0021359,Infertility,F44D12.6
C0021359,Infertility,F47B10.4
C0021359,Infertility,F49C5.7
C0021359,Infertility,F53E10.1
C0021359,Infertility,F54D10.7
C0021359,Infertility,F56C9.10
C0021359,Infertility,FBXA-206
C0021359,Infertility,FBXA-78
C0021359,Infertility,FKH-3
C0021359,Infertility,GLY-1
C0021359,Infertility,GPX-7
C0021359,Infertility,GST-18
C0021359,Infertility,HDA-6
C0021359,Infertility,HEN-1
C0021359,Infertility,HXK-1
C0021359,Infertility,KL
C0021359,Infertility,LEC-10
C0021359,Infertility,LEPR
C0021359,Infertility,MKS-6
C0021359,Infertility,NCX-10
C0021359,Infertility,NHR-166
C0021359,Infertility,NHR-185
C0021359,Infertility,NSSP-78
C0021359,Infertility,ODR-4
C0021359,Infertility,PALS-27
C0021359,Infertility,PIGW-1
C0021359,Infertility,PRDX-2
C0021359,Infertility,PRDX-3
C0021359,Infertility,PTGER2
C0021359,Infertility,R06C7.6
C0021359,Infertility,SMD-1
C0021359,Infertility,SPP-20
C0021359,Infertility,SRE-25
C0021359,Infertility,SRH-250
C0021359,Infertility,SUL-3
C0021359,Infertility,T07E3.4
C0021359,Infertility,T20F7.3
C0021359,Infertility,TBC-18
C0021359,Infertility,TTC19
C0021359,Infertility,UEV-2
C0021359,Infertility,VMAT
C0021359,Infertility,W04G3.5
C0021359,Infertility,Y17G7B.19
C0021359,Infertility,Y57G11A.2
C0021359,Infertility,Y62H9A.3
C0021361,Infertility female,ADIPOR1
C0021361,Infertility female,ADIPOR2
C0021361,Infertility female,AHR
C0021361,Infertility female,AR
C0021361,Infertility female,BMAL1
C0021361,Infertility female,CACNA2D2
C0021361,Infertility female,CCN2
C0021361,Infertility female,CEBPA
C0021361,Infertility female,CEBPB
C0021361,Infertility female,CYP17A1
C0021361,Infertility female,CYP19A1
C0021361,Infertility female,DHFR
C0021361,Infertility female,DNMT3B
C0021361,Infertility female,ESR1
C0021361,Infertility female,ESR2
C0021361,Infertility female,FSHB
C0021361,Infertility female,LEP
C0021361,Infertility female,LEPR
C0021361,Infertility female,LHB
C0021361,Infertility female,LIF
C0021361,Infertility female,MAPK1
C0021361,Infertility female,MAPK3
C0021361,Infertility female,MTHFR
C0021361,Infertility female,NR1I2
C0021361,Infertility female,NR2F2
C0021361,Infertility female,NR5A2
C0021361,Infertility female,PAPPA
C0021361,Infertility female,PRL
C0021361,Infertility female,SMO
C0021361,Infertility female,TP53
C0021364,Infertility male,ACE
C0021364,Infertility male,AHR
C0021364,Infertility male,ALDH2
C0021364,Infertility male,AR
C0021364,Infertility male,AURKC
C0021364,Infertility male,BAX
C0021364,Infertility male,BCL2
C0021364,Infertility male,CBL
C0021364,Infertility male,CDC14A
C0021364,Infertility male,CFTR
C0021364,Infertility male,CST8
C0021364,Infertility male,CYP17A1
C0021364,Infertility male,CYP1A1
C0021364,Infertility male,DNAAF4
C0021364,Infertility male,DROSHA
C0021364,Infertility male,ELOVL2
C0021364,Infertility male,ENO1
C0021364,Infertility male,ENO4
C0021364,Infertility male,ESR1
C0021364,Infertility male,FOXK2
C0021364,Infertility male,FSHB
C0021364,Infertility male,GNAT3
C0021364,Infertility male,GNRH1
C0021364,Infertility male,GPX4
C0021364,Infertility male,HOXD11
C0021364,Infertility male,KMT2D
C0021364,Infertility male,LDHC
C0021364,Infertility male,LHB
C0021364,Infertility male,LHCGR
C0021364,Infertility male,MDM2
C0021364,Infertility male,MTHFR
C0021364,Infertility male,MTR
C0021364,Infertility male,MTRR
C0021364,Infertility male,NANOS2
C0021364,Infertility male,NOS3
C0021364,Infertility male,NR1H4
C0021364,Infertility male,NR5A1
C0021364,Infertility male,NSUN7
C0021364,Infertility male,OGG1
C0021364,Infertility male,POLG
C0021364,Infertility male,PON1
C0021364,Infertility male,RAD23B
C0021364,Infertility male,SELENOP
C0021364,Infertility male,SOD2
C0021364,Infertility male,STX2
C0021364,Infertility male,TAS1R3
C0021364,Infertility male,TDRD7
C0021364,Infertility male,TP53
C0021364,Infertility male,TSC22D3
C0021364,Infertility male,XRCC1
C0021368,Inflammation,ABCB4
C0021368,Inflammation,ACE2
C0021368,Inflammation,ADIPOQ
C0021368,Inflammation,AGER
C0021368,Inflammation,AGT
C0021368,Inflammation,AHR
C0021368,Inflammation,AKT1
C0021368,Inflammation,ANGPT1
C0021368,Inflammation,APOA1
C0021368,Inflammation,ASIC1
C0021368,Inflammation,ASIC2
C0021368,Inflammation,ASIC3
C0021368,Inflammation,ATP7B
C0021368,Inflammation,BDKRB1
C0021368,Inflammation,BDKRB2
C0021368,Inflammation,BDNF
C0021368,Inflammation,CALCA
C0021368,Inflammation,CASP1
C0021368,Inflammation,CCK
C0021368,Inflammation,CCL11
C0021368,Inflammation,CCL2
C0021368,Inflammation,CCL3
C0021368,Inflammation,CCL4
C0021368,Inflammation,CD3E
C0021368,Inflammation,CHRNA4
C0021368,Inflammation,CHRNB2
C0021368,Inflammation,CLN6
C0021368,Inflammation,COL2A1
C0021368,Inflammation,CRHR2
C0021368,Inflammation,CRP
C0021368,Inflammation,CSF2
C0021368,Inflammation,CXCL2
C0021368,Inflammation,CXCL8
C0021368,Inflammation,CXCR3
C0021368,Inflammation,CYP2B1
C0021368,Inflammation,CYP2B2
C0021368,Inflammation,CYP3A2
C0021368,Inflammation,CYP3A23-3A1
C0021368,Inflammation,DUSP10
C0021368,Inflammation,EDN1
C0021368,Inflammation,EFNB1
C0021368,Inflammation,EGR1
C0021368,Inflammation,EIF4EBP1
C0021368,Inflammation,EPO
C0021368,Inflammation,F2R
C0021368,Inflammation,F2RL1
C0021368,Inflammation,FGF2
C0021368,Inflammation,FNDC5
C0021368,Inflammation,GAL
C0021368,Inflammation,GALNS
C0021368,Inflammation,GATA3
C0021368,Inflammation,HMGB1
C0021368,Inflammation,HMOX1
C0021368,Inflammation,ICAM1
C0021368,Inflammation,IDO1
C0021368,Inflammation,IFNG
C0021368,Inflammation,IFNL3
C0021368,Inflammation,IKBKB
C0021368,Inflammation,IL10
C0021368,Inflammation,IL13
C0021368,Inflammation,IL17A
C0021368,Inflammation,IL17RA
C0021368,Inflammation,IL1A
C0021368,Inflammation,IL1B
C0021368,Inflammation,IL1RN
C0021368,Inflammation,IL4I1
C0021368,Inflammation,IL6
C0021368,Inflammation,IRF7
C0021368,Inflammation,JAK2
C0021368,Inflammation,KYNU
C0021368,Inflammation,LCN2
C0021368,Inflammation,LEP
C0021368,Inflammation,LTB4R
C0021368,Inflammation,LTF
C0021368,Inflammation,MASP2
C0021368,Inflammation,MBP
C0021368,Inflammation,MIF
C0021368,Inflammation,MIR21
C0021368,Inflammation,MIR217
C0021368,Inflammation,MIR22
C0021368,Inflammation,MIR30C1
C0021368,Inflammation,MIR34A
C0021368,Inflammation,MMP2
C0021368,Inflammation,MMP9
C0021368,Inflammation,MPO
C0021368,Inflammation,MVK
C0021368,Inflammation,MYD88
C0021368,Inflammation,NGF
C0021368,Inflammation,NLRP3
C0021368,Inflammation,NOS2
C0021368,Inflammation,NPPB
C0021368,Inflammation,NR1H4
C0021368,Inflammation,OVAL
C0021368,Inflammation,OXT
C0021368,Inflammation,PARP1
C0021368,Inflammation,PLAA
C0021368,Inflammation,PLAUR
C0021368,Inflammation,PPARA
C0021368,Inflammation,PPARG
C0021368,Inflammation,PROCR
C0021368,Inflammation,PTGER4
C0021368,Inflammation,PTGES
C0021368,Inflammation,PTGS2
C0021368,Inflammation,PTPN1
C0021368,Inflammation,REN2
C0021368,Inflammation,RORC
C0021368,Inflammation,SCGB1A1
C0021368,Inflammation,SELENOS
C0021368,Inflammation,SERPINA3K
C0021368,Inflammation,SH2B3
C0021368,Inflammation,SLC11A1
C0021368,Inflammation,SLC22A5
C0021368,Inflammation,SOD1
C0021368,Inflammation,STAT3
C0021368,Inflammation,STS
C0021368,Inflammation,SULT2B1
C0021368,Inflammation,TAC1
C0021368,Inflammation,TBX21
C0021368,Inflammation,TES
C0021368,Inflammation,TF
C0021368,Inflammation,TFRC
C0021368,Inflammation,TGFA
C0021368,Inflammation,TGFB1
C0021368,Inflammation,TIMP1
C0021368,Inflammation,TLR2
C0021368,Inflammation,TLR4
C0021368,Inflammation,TLR9
C0021368,Inflammation,TNF
C0021368,Inflammation,TNFAIP3
C0021368,Inflammation,TNFRSF11B
C0021368,Inflammation,TNFSF15
C0021368,Inflammation,TP73
C0021368,Inflammation,TREX1
C0021368,Inflammation,TRPA1
C0021368,Inflammation,TRPC1
C0021368,Inflammation,TRPV1
C0021368,Inflammation,TSC2
C0021368,Inflammation,TSLP
C0021368,Inflammation,UCN
C0021368,Inflammation,UCN3
C0021368,Inflammation,VEGFA
C0021368,Inflammation,WDR1
C0021368,Inflammation,ZFP36
C0021655,Insulin resistance,ACACB
C0021655,Insulin resistance,ADIPOQ
C0021655,Insulin resistance,ADM
C0021655,Insulin resistance,ADRB2
